,rating,review,app,source
437,2,Just about impossible to efficiently report problems. A required field doesn’t work (Tell us more). The mapping/location function is buggy. The live chat wasn’t designed for human beings. Seems designed to deter people from reporting out of sheer frustration.,SanJose311,Apple
438,1,"I was really looking forward to having a tool like this and was quickly let down when I wasn’t able to register. I also tried to login as a google user and that didn’t work either. After many attempts and deleting the app and reinstalling it, I’ve given up. Don’t waste your time trying. This app needs lots of work before we can depend on something like this.",SanJose311,Apple
439,1,It takes min to even use the app and there’s not a lot of options it’s silicon valley i would expect more being in san jose major tech ind but well yeah ig reports aren’t that vital right? it glitches when inputting adress i have to use a cheatcode for it to actually submit the app is very so lacking and I can’t tell if im js speaking in2 a void or not pls update pls fix pls do better we in THE tech area… why is this lagging fr,SanJose311,Apple
440,1,"I’m trying to simply report a missed garbage collection. I logged in, then it said I had to reset my password, I couldn’t see the letters I’m entering as it’s hidden so who can tell if you make a mistake. Then I had to enable an authenticator, which gave me numbers but I had no clue where to enter them. So basically could never log in. The app is frustrating and useless.",SanJose311,Apple
441,1,"Same results as trying to call a city department. Problems are not generally resolved by simply opening a ticket. They will reply to you and say you need to contact a different department. Then, that department will tell you that you need to contact yet another department. Apparently, city workers aren’t trained in how to use a “forward” button on their email as they’re not trained in the customer service premise of “ownership”.",SanJose311,Apple
442,1,The city is a joke I’m a taxpayer I own a house in San Jose and they won’t even come out and tow any cars in the neighborhood all they wanna do is come out and put a pink sticker on the car and drive away of course that cost money they do it all the time. So I’ve had to resort to call and email the council member to my district and then I get a resolution that way but the city is worthless,SanJose311,Apple
443,2,"This app helps to bring city services to the public but it’s hard to use and browse it. If you click on a service, it’s tricky to get back to the main menu. Please start tweaking it to make navigation easier.",SanJose311,Apple
444,1,It won’t even let me register properly. I tried to register through my google account but it froze. So I uninstalled it and tried to register a new account instead. Still frozen on the registration page! I can’t report the abandoned car in front of my home because it won’t let me report it as a guest. Useless app,SanJose311,Apple
445,2,"Text entry works great and locating on the map is very helpful. Reports seem to be sent to the city. Photos are completely broken. The app should dump you into the photos section on your phone but instead it goes into some kind of list of galleries from Photos. In my case I don’t see the current photos, just a bunch of albums I’ve created. Going into the camera should provide you with another way to get into the photos but it’s just a camera. App freezes when trying to access profile information.",SanJose311,Apple
446,2,"Unless you basically take someone to the issue, they are unable to locate it via the app and its location services. Poor data collection! Basically, trying to solve issues from behind a desk. Is our taxpayer money being used for this, Mr. Loccardo?",SanJose311,Apple
447,3,"Sometimes the app works really well. You can report an issue and if it is resolved, there will be a picture updated. Sometimes I have no idea what is happening. A ticket is closed and I see nothing is fixed.",SanJose311,Apple
448,1,"This looks like it was hacked up by some kids while they were playing video games. The start page seems decent enough, but the rest is not very quick nor useful. From some links you can't get back to the App. Compared to most apps out there, we'll, garbage!",SanJose311,Apple
